YEAR,BY YEAR NO,BY ROUND NO,TEAM NO,TEAM,SEED,ROUND,COLLEGE CITY,COLLEGE STATE,COLLEGE LOCATION,COLLEGE TIME ZONE,COLLEGE TIME ZONE VALUE,DAYLIGHT SAVINGS TIME,COLLEGE LATITUDE,COLLEGE LONGITUDE,GAME CITY,GAME STATE,GAME LOCATION,GAME TIME ZONE,GAME TIME ZONE VALUE,DAYLIGHT SAVINGS TIME,GAME LATITUDE,GAME LONGITUDE,TIME ZONE COMBINATION,DIRECTION,LONGITUDE DIFF,TIME ZONES CROSSED,TIME ZONES CROSSED VALUE,DISTANCE (KM),DISTANCE (MI)
2014,869,1365,416,Stanford,10,16,Stanford,California,Stanford California ,Pacific,3,TRUE,37.424106,-122.1660756,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Pacific Central,East,31.9666714,2,2,2789.064166,1733.044126
2014,868,1364,445,Kansas,2,32,Lawrence,Kansas,Lawrence Kansas ,Central,5,TRUE,38.9716689,-95.2352501,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Central Central,East,5.0358459,0,0,438.0251347,272.1762002
2014,867,1363,452,Eastern Kentucky,15,64,Richmond,Kentucky,Richmond Kentucky ,Central,5,TRUE,37.7478572,-84.2946539,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Central Central,West,-5.9047503,0,0,525.1426226,326.3084975
2014,866,1362,406,Virginia,1,16,Charlottesville,Virginia,Charlottesville Virginia ,Eastern,6,TRUE,38.0293059,-78.4766781,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Eastern Eastern,West,-0.1615006,0,0,250.5684919,155.6960425
2014,865,1361,459,Coastal Carolina,16,64,Conway,South Carolina,Conway South Carolina ,Eastern,6,TRUE,33.8360034,-79.0478143,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Eastern Eastern,East,0.4096356,0,0,219.3281288,136.2841809
2014,864,1360,438,Memphis,8,32,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Central Eastern,East,11.4108014,1,1,1035.20761,643.2481871
2014,863,1359,450,George Washington,9,64,Washington D.C.,Washington D.C.,Washington D.C. Washington D.C. ,Eastern,6,TRUE,38.9071923,-77.0368707,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Eastern Eastern,West,-1.601308,0,0,375.4607427,233.3004894
2014,862,1358,460,Cincinnati,5,64,Cincinnati,Ohio,Cincinnati Ohio ,Eastern,6,TRUE,39.1031182,-84.5120196,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Eastern Pacific,West,-32.914027,3,-3,2799.896565,1739.775067
2014,861,1357,448,Harvard,12,32,Cambridge,Massachusetts,Cambridge Massachusetts ,Eastern,6,TRUE,42.3736158,-71.1097335,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Eastern Pacific,West,-46.3163131,3,-3,3632.285673,2256.997679
2014,860,1356,435,Michigan St.,4,8,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Eastern Pacific,West,-32.9421812,3,-3,2617.642598,1626.527702
2014,859,1355,454,Delaware,13,64,Newark,Delaware,Newark Delaware ,Eastern,6,TRUE,39.6837226,-75.7496572,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Eastern Pacific,West,-41.6763894,3,-3,3422.545418,2126.671127
2014,858,1354,429,North Carolina,6,32,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Eastern Central,West,-19.4387477,1,-1,1952.938252,1213.49957
2014,857,1353,420,Providence,11,64,Providence,Rhode Island,Providence Rhode Island ,Eastern,6,TRUE,41.8239891,-71.4128343,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Eastern Central,West,-27.0817579,1,-1,2791.845952,1734.772648
2014,856,1352,446,Iowa St.,3,16,Ames,Iowa,Ames Iowa ,Central,5,TRUE,42.0307812,-93.6319131,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Central Central,West,-4.8626791,0,0,1468.107586,912.239761
2014,855,1351,428,North Carolina Central,14,64,Durham,North Carolina,Durham North Carolina ,Eastern,6,TRUE,35.9940329,-78.898619,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Eastern Central,West,-19.5959732,1,-1,1969.032637,1223.500157
2014,854,1350,457,Connecticut,7,1,Storrs,Connecticut,Storrs Connecticut ,Eastern,6,TRUE,41.8084314,-72.2495231,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,West,-6.6288458,0,0,557.6365545,346.4992907
2014,853,1349,419,Saint Joseph's,10,64,Philadelphia,Pennsylvania,Philadelphia Pennsylvania ,Eastern,6,TRUE,39.9525839,-75.1652215,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,West,-3.7131474,0,0,449.6701404,279.4120712
2014,852,1348,407,Villanova,2,32,Villanova,Pennsylvania,Villanova Pennsylvania ,Eastern,6,TRUE,40.0375832,-75.3491813,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,West,-3.5291876,0,0,432.1600296,268.5317928
2014,851,1347,434,Milwaukee,15,64,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Central Eastern,East,9.0281047,1,1,734.4780808,456.3835207
2014,850,1346,465,Arizona,1,8,Tucson,Arizona,Tucson Arizona ,Mountain,3,FALSE,32.2539787,-110.9741769,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Mountain Pacific,West,-6.1869069,0,0,582.4932556,361.9445287
2014,849,1345,405,Weber St.,16,64,Ogden,Utah,Ogden Utah ,Mountain,4,TRUE,41.223,-111.9738304,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Mountain Pacific,West,-5.1872534,1,-1,1051.717169,653.5067509
2014,848,1344,449,Gonzaga,8,32,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Pacific Pacific,East,0.2649628,0,0,1661.738787,1032.556612
2014,847,1343,423,Oklahoma St.,9,64,Stillwater,Oklahoma,Stillwater Oklahoma ,Central,5,TRUE,36.1156071,-97.0583681,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Central Pacific,West,-20.1027157,2,-2,1878.775582,1167.417024
2014,846,1342,424,Oklahoma,5,64,Norman,Oklahoma,Norman Oklahoma ,Central,5,TRUE,35.2225668,-97.4394777,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Central Pacific,West,-19.9865689,2,-2,2153.824307,1338.324377
2014,845,1341,426,North Dakota St.,12,32,Fargo,North Dakota,Fargo North Dakota ,Central,5,TRUE,46.8771863,-96.7898034,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Central Pacific,West,-20.6362432,2,-2,1554.890137,966.1639381
2014,844,1340,417,San Diego St.,4,16,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Pacific Pacific,West,-0.2649628,0,0,1661.738787,1032.556612
2014,843,1339,430,New Mexico St.,13,64,Las Cruces,New Mexico,Las Cruces New Mexico ,Mountain,4,TRUE,32.3199396,-106.7636538,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Mountain Pacific,West,-10.6623928,1,-1,1928.164055,1198.105598
2014,842,1338,463,Baylor,6,16,Waco,Texas,Waco Texas ,Central,5,TRUE,31.549333,-97.1466695,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Central Central,West,-1.3479227,0,0,269.1943099,167.2695893
2014,841,1337,432,Nebraska,11,64,Lincoln,Nebraska,Lincoln Nebraska ,Central,5,TRUE,40.813616,-96.7025955,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Central Central,West,-1.7919967,0,0,1276.694203,793.300999
2014,840,1336,456,Creighton,3,32,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Central Central,West,-2.5600888,0,0,1335.739551,829.9900774
2014,839,1335,442,Louisiana Lafayette,14,64,Lafayette,Louisiana,Lafayette Louisiana ,Central,5,TRUE,30.2240897,-92.0198427,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Central Central,West,-6.4747495,0,0,630.7955978,391.9582127
2014,838,1334,422,Oregon,7,32,Eugene,Oregon,Eugene Oregon ,Pacific,3,TRUE,44.0520691,-123.0867536,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Pacific Central,East,35.18028,2,2,2816.03144,1749.800814
2014,837,1333,462,BYU,10,64,Provo,Utah,Provo Utah ,Mountain,4,TRUE,40.2338438,-111.6585337,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Mountain Central,East,23.7520601,1,1,1991.51855,1237.472255
2014,836,1332,402,Wisconsin,2,4,Madison,Wisconsin,Madison Wisconsin ,Central,5,TRUE,43.0721661,-89.4007501,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Central Central,East,1.4942765,0,0,121.4635779,75.47396819
2014,835,1331,466,American,15,64,Washington D.C.,Washington D.C.,Washington D.C. Washington D.C. ,Eastern,6,TRUE,38.9071923,-77.0368707,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Eastern Central,West,-10.8696029,1,-1,1020.569662,634.1525877
2014,834,1330,403,Wichita St.,1,32,Wichita,Kansas,Wichita Kansas ,Central,5,TRUE,37.6871761,-97.330053,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Central Central,East,7.1306488,0,0,631.9928156,392.7021293
2014,833,1329,461,Cal Poly,16,64,San Luis Obispo,California,San Luis Obispo California ,Pacific,3,TRUE,35.2827524,-120.6596156,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Pacific Central,East,30.4602114,2,2,2719.38473,1689.747332
2014,832,1328,443,Kentucky,8,2,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Eastern Central,West,-5.6956878,1,-1,500.9687203,311.287531
2014,831,1327,444,Kansas St.,9,64,Manhattan,Kansas,Manhattan Kansas ,Central,5,TRUE,39.1836082,-96.5716694,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Central Central,East,6.3722652,0,0,554.738165,344.698315
2014,830,1326,418,Saint Louis,5,32,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Central Eastern,East,8.8204773,1,1,1386.236719,861.3675631
2014,829,1325,427,North Carolina St.,12,64,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,West,-2.7407482,0,0,845.3927016,525.3026709
2014,828,1324,441,Louisville,4,16,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,East,4.3795288,0,0,1153.754843,716.9100224
2014,827,1323,440,Manhattan,13,64,Riverdale,New York,Riverdale New York ,Eastern,6,TRUE,40.8996183,-73.9088276,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,West,-7.4700993,0,0,1533.221588,952.699726
2014,826,1322,439,Massachusetts,6,64,Amherst,Massachusetts,Amherst Massachusetts ,Eastern,6,TRUE,42.3732216,-72.5198537,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Eastern Eastern,West,-6.118325,0,0,903.028386,561.1158248
2014,825,1321,413,Tennessee,11,16,Knoxville,Tennessee,Knoxville Tennessee ,Eastern,6,TRUE,35.9606384,-83.9207392,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Eastern Eastern,East,5.2825605,0,0,476.3600792,295.9964304
2014,824,1320,453,Duke,3,64,Durham,North Carolina,Durham North Carolina ,Eastern,6,TRUE,35.9940329,-78.898619,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Eastern Eastern,East,0.2604403,0,0,33.45243868,20.78638171
2014,823,1319,437,Mercer,14,32,Macon,Georgia,Macon Georgia ,Eastern,6,TRUE,32.8406946,-83.6324022,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Eastern Eastern,East,4.9942235,0,0,563.069773,349.8753362
2014,822,1318,412,Texas,7,32,Austin,Texas,Austin Texas ,Central,5,TRUE,30.267153,-97.7430608,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Central Central,East,9.8365872,0,0,1666.629504,1035.595562
2014,821,1317,464,Arizona St.,10,64,Tempe,Arizona,Tempe Arizona ,Mountain,3,FALSE,33.4255104,-111.9400054,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Mountain Central,East,24.0335318,2,2,2344.075673,1456.541095
2014,820,1316,436,Michigan,2,8,Ann Arbor,Michigan,Ann Arbor Michigan ,Eastern,6,TRUE,42.2808256,-83.7430378,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Eastern Central,West,-4.1634358,1,-1,350.6889264,217.9079963
2014,819,1315,401,Wofford,15,64,Spartanburg,South Carolina,Spartanburg South Carolina ,Eastern,6,TRUE,34.9495672,-81.9320482,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Eastern Central,West,-5.9744254,1,-1,1036.46598,644.0301018
2014,818,674,451,Florida,1,4,Gainesville,Florida,Gainesville Florida ,Eastern,6,TRUE,29.6516344,-82.3248262,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,East,0.9458993,0,0,154.1744647,95.79957092
2014,817,673,421,Pittsburgh,9,32,Pittsburgh,Pennsylvania,Pittsburgh Pennsylvania ,Eastern,6,TRUE,40.4406248,-79.9958864,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,West,-1.3830405,0,0,1329.471245,826.0951325
2014,816,672,415,Stephen F. Austin,12,32,Nacogdoches,Texas,Nacogdoches Texas ,Central,5,TRUE,31.6039455,-94.656004,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Central Pacific,West,-22.5050798,2,-2,2118.128121,1316.143796
2014,815,671,409,UCLA,4,16,Los Angeles,California,Los Angeles California ,Pacific,3,TRUE,34.0522342,-118.2436849,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Pacific Pacific,East,1.0826011,0,0,179.4099756,111.4801905
2014,814,670,455,Dayton,11,8,Dayton,Ohio,Dayton Ohio ,Eastern,6,TRUE,39.7589478,-84.1916069,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,East,5.313238,0,0,563.5429008,350.1693242
2014,813,669,414,Syracuse,3,32,Syracuse,New York,Syracuse New York ,Eastern,6,TRUE,43.0481221,-76.1474244,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,West,-2.7309445,0,0,222.9223075,138.5175
2014,812,668,416,Stanford,10,16,Stanford,California,Stanford California ,Pacific,3,TRUE,37.424106,-122.1660756,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Pacific Central,East,31.9666714,2,2,2789.064166,1733.044126
2014,811,667,445,Kansas,2,32,Lawrence,Kansas,Lawrence Kansas ,Central,5,TRUE,38.9716689,-95.2352501,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Central Central,East,5.0358459,0,0,438.0251347,272.1762002
2014,810,666,406,Virginia,1,16,Charlottesville,Virginia,Charlottesville Virginia ,Eastern,6,TRUE,38.0293059,-78.4766781,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Eastern Eastern,West,-0.1615006,0,0,250.5684919,155.6960425
2014,809,665,438,Memphis,8,32,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Central Eastern,East,11.4108014,1,1,1035.20761,643.2481871
2014,808,664,448,Harvard,12,32,Cambridge,Massachusetts,Cambridge Massachusetts ,Eastern,6,TRUE,42.3736158,-71.1097335,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Eastern Pacific,West,-46.3163131,3,-3,3632.285673,2256.997679
2014,807,663,435,Michigan St.,4,8,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Eastern Pacific,West,-32.9421812,3,-3,2617.642598,1626.527702
2014,806,662,429,North Carolina,6,32,Chapel Hill,North Carolina,Chapel Hill North Carolina ,Eastern,6,TRUE,35.9131996,-79.0558445,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Eastern Central,West,-19.4387477,1,-1,1952.938252,1213.49957
2014,805,661,446,Iowa St.,3,16,Ames,Iowa,Ames Iowa ,Central,5,TRUE,42.0307812,-93.6319131,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Central Central,West,-4.8626791,0,0,1468.107586,912.239761
2014,804,660,457,Connecticut,7,1,Storrs,Connecticut,Storrs Connecticut ,Eastern,6,TRUE,41.8084314,-72.2495231,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,West,-6.6288458,0,0,557.6365545,346.4992907
2014,803,659,407,Villanova,2,32,Villanova,Pennsylvania,Villanova Pennsylvania ,Eastern,6,TRUE,40.0375832,-75.3491813,Buffalo,New York,Buffalo New York ,Eastern,6,TRUE,42.8864468,-78.8783689,Eastern Eastern,West,-3.5291876,0,0,432.1600296,268.5317928
2014,802,658,465,Arizona,1,8,Tucson,Arizona,Tucson Arizona ,Mountain,3,FALSE,32.2539787,-110.9741769,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Mountain Pacific,West,-6.1869069,0,0,582.4932556,361.9445287
2014,801,657,449,Gonzaga,8,32,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Pacific Pacific,East,0.2649628,0,0,1661.738787,1032.556612
2014,800,656,426,North Dakota St.,12,32,Fargo,North Dakota,Fargo North Dakota ,Central,5,TRUE,46.8771863,-96.7898034,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Central Pacific,West,-20.6362432,2,-2,1554.890137,966.1639381
2014,799,655,417,San Diego St.,4,16,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Spokane,Washington,Spokane Washington ,Pacific,3,TRUE,47.6587802,-117.4260466,Pacific Pacific,West,-0.2649628,0,0,1661.738787,1032.556612
2014,798,654,463,Baylor,6,16,Waco,Texas,Waco Texas ,Central,5,TRUE,31.549333,-97.1466695,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Central Central,West,-1.3479227,0,0,269.1943099,167.2695893
2014,797,653,456,Creighton,3,32,Omaha,Nebraska,Omaha Nebraska ,Central,5,TRUE,41.2565369,-95.9345034,San Antonio,Texas,San Antonio Texas ,Central,5,TRUE,29.4251905,-98.4945922,Central Central,West,-2.5600888,0,0,1335.739551,829.9900774
2014,796,652,422,Oregon,7,32,Eugene,Oregon,Eugene Oregon ,Pacific,3,TRUE,44.0520691,-123.0867536,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Pacific Central,East,35.18028,2,2,2816.03144,1749.800814
2014,795,651,402,Wisconsin,2,4,Madison,Wisconsin,Madison Wisconsin ,Central,5,TRUE,43.0721661,-89.4007501,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Central Central,East,1.4942765,0,0,121.4635779,75.47396819
2014,794,650,403,Wichita St.,1,32,Wichita,Kansas,Wichita Kansas ,Central,5,TRUE,37.6871761,-97.330053,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Central Central,East,7.1306488,0,0,631.9928156,392.7021293
2014,793,649,443,Kentucky,8,2,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Eastern Central,West,-5.6956878,1,-1,500.9687203,311.287531
2014,792,648,418,Saint Louis,5,32,St. Louis,Missouri,St. Louis Missouri ,Central,5,TRUE,38.6270025,-90.1994042,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Central Eastern,East,8.8204773,1,1,1386.236719,861.3675631
2014,791,647,441,Louisville,4,16,Louisville,Kentucky,Louisville Kentucky ,Eastern,6,TRUE,38.2526647,-85.7584557,Orlando,Florida,Orlando Florida ,Eastern,6,TRUE,28.5383832,-81.3789269,Eastern Eastern,East,4.3795288,0,0,1153.754843,716.9100224
2014,790,646,413,Tennessee,11,16,Knoxville,Tennessee,Knoxville Tennessee ,Eastern,6,TRUE,35.9606384,-83.9207392,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Eastern Eastern,East,5.2825605,0,0,476.3600792,295.9964304
2014,789,645,437,Mercer,14,32,Macon,Georgia,Macon Georgia ,Eastern,6,TRUE,32.8406946,-83.6324022,Raleigh,North Carolina,Raleigh North Carolina ,Eastern,6,TRUE,35.7795897,-78.6381787,Eastern Eastern,East,4.9942235,0,0,563.069773,349.8753362
2014,788,644,412,Texas,7,32,Austin,Texas,Austin Texas ,Central,5,TRUE,30.267153,-97.7430608,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Central Central,East,9.8365872,0,0,1666.629504,1035.595562
2014,787,643,436,Michigan,2,8,Ann Arbor,Michigan,Ann Arbor Michigan ,Eastern,6,TRUE,42.2808256,-83.7430378,Milwaukee,Wisconsin,Milwaukee Wisconsin ,Central,5,TRUE,43.0389025,-87.9064736,Eastern Central,West,-4.1634358,1,-1,350.6889264,217.9079963
2014,786,322,451,Florida,1,4,Gainesville,Florida,Gainesville Florida ,Eastern,6,TRUE,29.6516344,-82.3248262,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Eastern Central,West,-7.7241539,1,-1,947.8898618,588.9914535
2014,785,321,409,UCLA,4,16,Los Angeles,California,Los Angeles California ,Pacific,3,TRUE,34.0522342,-118.2436849,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Pacific Central,East,28.1947048,2,2,2574.861823,1599.944961
2014,784,320,455,Dayton,11,8,Dayton,Ohio,Dayton Ohio ,Eastern,6,TRUE,39.7589478,-84.1916069,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Eastern Central,West,-5.8573732,1,-1,727.6960472,452.1693604
2014,783,319,416,Stanford,10,16,Stanford,California,Stanford California ,Pacific,3,TRUE,37.424106,-122.1660756,Memphis,Tennessee,Memphis Tennessee ,Central,5,TRUE,35.1495343,-90.0489801,Pacific Central,East,32.1170955,2,2,2875.852098,1786.971647
2014,782,318,406,Virginia,1,16,Charlottesville,Virginia,Charlottesville Virginia ,Eastern,6,TRUE,38.0293059,-78.4766781,New York City,New York,New York City New York ,Eastern,6,TRUE,40.7127753,-74.0059728,Eastern Eastern,East,4.4707053,0,0,486.4262158,302.2512377
2014,781,317,435,Michigan St.,4,8,East Lansing,Michigan,East Lansing Michigan ,Eastern,6,TRUE,42.7369792,-84.4838654,New York City,New York,New York City New York ,Eastern,6,TRUE,40.7127753,-74.0059728,Eastern Eastern,East,10.4778926,0,0,897.5520875,557.7130107
2014,780,316,446,Iowa St.,3,16,Ames,Iowa,Ames Iowa ,Central,5,TRUE,42.0307812,-93.6319131,New York City,New York,New York City New York ,Eastern,6,TRUE,40.7127753,-74.0059728,Central Eastern,East,19.6259403,1,1,1640.60147,1019.422491
2014,779,315,457,Connecticut,7,1,Storrs,Connecticut,Storrs Connecticut ,Eastern,6,TRUE,41.8084314,-72.2495231,New York City,New York,New York City New York ,Eastern,6,TRUE,40.7127753,-74.0059728,Eastern Eastern,West,-1.7564497,0,0,190.7749777,118.5420753
2014,778,314,465,Arizona,1,8,Tucson,Arizona,Tucson Arizona ,Mountain,3,FALSE,32.2539787,-110.9741769,Anaheim,California,Anaheim California ,Pacific,3,TRUE,33.8365932,-117.9143012,Mountain Pacific,West,-6.9401243,0,0,670.2260037,416.459131
2014,777,313,417,San Diego St.,4,16,San Diego,California,San Diego California ,Pacific,3,TRUE,32.715738,-117.1610838,Anaheim,California,Anaheim California ,Pacific,3,TRUE,33.8365932,-117.9143012,Pacific Pacific,West,-0.7532174,0,0,142.9547404,88.82795745
2014,776,312,463,Baylor,6,16,Waco,Texas,Waco Texas ,Central,5,TRUE,31.549333,-97.1466695,Anaheim,California,Anaheim California ,Pacific,3,TRUE,33.8365932,-117.9143012,Central Pacific,West,-20.7676317,2,-2,1956.594775,1215.771628
2014,775,311,402,Wisconsin,2,4,Madison,Wisconsin,Madison Wisconsin ,Central,5,TRUE,43.0721661,-89.4007501,Anaheim,California,Anaheim California ,Pacific,3,TRUE,33.8365932,-117.9143012,Central Pacific,West,-28.5135511,2,-2,2670.356202,1659.282417
2014,774,310,443,Kentucky,8,2,Lexington,Kentucky,Lexington Kentucky ,Eastern,6,TRUE,38.0405837,-84.5037164,Indianapolis,Indiana,Indianapolis Indiana ,Eastern,6,TRUE,39.768403,-86.158068,Eastern Eastern,West,-1.6543516,0,0,239.5818958,148.8692882
